fips,ps_wtotl,do_psdel,state,cluster_model1,color
13075,1.4,0.88,GA,170,red
13077,7.45,6.52,GA,283,red
13079,0.4,0.3,GA,278,red
13081,2.01,1.08,GA,179,red
13083,2.02,1.17,GA,179,red
13085,1.51,1.02,GA,170,red
13089,0.0,43.11,GA,203,red
26001,0.06,0.04,MI,111,red
26165,2.65,0.81,MI,258,red
26069,1.2,0.91,MI,170,red
26015,1.57,0.89,MI,170,red
26023,2.77,1.21,MI,290,red
26025,12.53,4.69,MI,213,red
26027,1.15,0.88,MI,170,red
26035,1.12,0.33,MI,276,red
26037,1.16,0.87,MI,170,red
26039,0.66,0.12,MI,278,red
26043,2.35,1.3,MI,52,red
26045,2.63,2.97,MI,234,red
26049,4.22,18.22,MI,141,red
26051,0.45,0.28,MI,278,red
26057,1.6,1.45,MI,166,red
26059,2.01,0.9,MI,179,red
26065,26.09,17.9,MI,205,red
26067,4.99,1.72,MI,101,red
26071,1.26,0.71,MI,170,red
26073,3.01,2.56,MI,282,red
26075,10.84,5.43,MI,213,red
26077,24.35,12.57,MI,174,red
26079,0.41,0.12,MI,111,red
26081,9.01,31.78,MI,279,red
26085,0.26,0.08,MI,111,red
26087,0.4,1.24,MI,293,red
26091,6.1,3.01,MI,231,red
26093,6.92,3.19,MI,163,red
26101,1.54,0.67,MI,243,red
26107,1.27,0.75,MI,170,red
26111,0.14,5.05,MI,198,red
26113,0.38,0.11,MI,111,red
26117,3.06,1.23,MI,290,red
26119,0.12,0.07,MI,111,red
26123,1.87,0.72,MI,243,red
26125,19.11,62.25,MI,77,purple
26129,0.38,0.17,MI,111,red
26133,1.37,0.31,MI,276,red
26135,0.07,0.05,MI,111,red
26137,1.11,0.28,MI,276,red
37093,4.42,3.01,NC,4,red
37001,15.35,7.59,NC,192,red
37003,0.03,1.68,NC,293,red
37005,0.31,0.21,NC,111,red
37007,8.8,1.2,NC,239,red
37009,0.67,0.33,NC,278,red
37011,1.57,0.8,NC,170,red
37021,21.12,10.99,NC,18,red
37025,17.54,11.12,NC,18,red
37033,0.43,0.25,NC,278,red
37035,4.29,7.69,NC,284,red
37037,25.42,2.94,NC,252,red
37039,1.73,0.67,NC,243,red
37043,0.21,0.13,NC,111,red
37045,12.26,6.34,NC,33,red
37051,35.85,21.37,NC,274,red
37057,14.9,10.93,NC,159,red
37059,3.58,2.23,NC,155,red
37063,27.74,19.28,NC,26,red
37065,3.29,3.03,NC,234,red
37067,48.46,19.77,NC,221,red
37069,0.95,1.48,NC,293,red
37071,25.08,11.5,NC,298,red
37075,0.67,0.31,NC,278,red
37077,2.99,2.12,NC,282,red
37079,1.07,1.27,NC,293,red
37081,48.12,29.17,NC,229,red
37083,7.6,3.53,NC,277,red
37087,5.92,2.96,NC,231,red
37089,11.05,5.03,NC,213,red
37097,11.54,7.82,NC,112,red
37105,7.41,3.52,NC,277,red
37109,6.63,2.62,NC,163,red
37113,2.07,0.93,NC,179,red
37115,0.93,0.48,NC,276,red
37119,112.24,59.78,NC,180,purple
37121,1.07,0.43,NC,276,red
37123,2.25,1.87,NC,122,red
37125,6.78,4.88,NC,242,red
37197,1.36,0.83,NC,170,red
37135,8.78,7.25,NC,185,red
37145,2.53,0.85,NC,258,red
37147,13.64,11.01,NC,287,red
37151,16.76,5.79,NC,259,red
37153,9.87,3.02,NC,54,red
37155,21.28,7.78,NC,240,red
37157,11.41,3.71,NC,143,red
37165,3.1,1.73,NC,162,red
37167,6.4,2.9,NC,163,red
37169,0.3,2.24,NC,103,red
37171,4.41,1.79,NC,162,red
37173,0.5,0.31,NC,278,red
37175,1.81,1.13,NC,179,red
37179,6.57,12.15,NC,172,red
37181,5.95,1.35,NC,101,red
37183,56.66,62.08,NC,116,purple
37185,0.05,0.84,NC,217,red
37189,3.3,2.39,NC,155,red
37193,6.61,3.06,NC,163,red
37195,9.62,4.42,NC,135,red
37199,0.7,0.36,NC,278,red
37127,9.13,4.15,NC,135,red
37159,9.64,4.85,NC,135,red
39001,2.05,1.57,OH,52,red
39003,18.17,5.45,OH,158,red
39005,2.99,1.53,OH,52,red
39009,7.51,3.3,OH,163,red
39011,5.27,2.37,OH,225,red
39013,7.61,2.74,OH,163,red
39015,3.06,2.2,OH,282,red
39017,50.69,20.28,OH,214,red
39019,0.84,0.46,OH,15,red
39021,2.49,1.12,OH,290,red
39023,16.17,11.32,OH,159,red
39175,0.95,0.62,OH,15,red
39027,0.88,0.68,OH,15,red
39029,9.18,6.43,OH,185,red
39031,6.59,2.77,OH,163,red
39033,2.41,1.52,OH,52,red
39037,3.0,2.1,OH,282,red
39039,3.4,0.85,OH,290,red
39041,19.66,14.74,OH,95,red
39045,9.2,3.22,OH,54,red
39047,1.99,1.21,OH,166,red
39049,155.82,63.89,OH,114,purple
39051,2.54,0.46,OH,258,red
39053,3.47,2.26,OH,155,red
39057,8.98,7.18,OH,185,red
39059,5.45,3.49,OH,231,red
39061,114.75,45.9,OH,140,purple
39063,11.28,3.95,OH,143,red
39065,2.23,1.34,OH,52,red
39067,0.6,0.48,OH,278,red
39069,2.96,1.21,OH,290,red
39073,1.67,1.0,OH,179,red
39075,1.8,0.77,OH,243,red
39077,5.54,3.66,OH,299,red
39079,1.47,0.76,OH,170,red
39081,8.77,4.38,OH,135,red
39083,5.47,2.79,OH,231,red
39087,5.43,4.4,OH,299,red
39089,12.57,6.29,OH,33,red
39091,2.8,1.82,OH,122,red
39093,42.42,16.12,OH,265,red
39097,2.05,1.48,OH,166,red
39099,4.3,2.8,OH,4,red
39101,6.14,3.07,OH,231,red
39103,3.01,1.2,OH,290,red
39105,1.75,1.4,OH,166,red
39107,2.88,1.61,OH,122,red
39109,10.89,3.81,OH,143,red
39111,1.07,0.7,OH,15,red
39113,81.14,24.34,OH,125,purple
39115,0.64,0.22,OH,278,red
39117,0.55,0.33,OH,278,red
39119,9.89,4.05,OH,135,red
39121,1.04,0.83,OH,170,red
39125,1.31,1.05,OH,170,red
39127,0.96,0.77,OH,15,red
39129,3.66,2.38,OH,155,red
39131,2.58,1.42,OH,52,red
39133,43.85,14.03,OH,72,red
39135,2.56,1.66,OH,122,red
39137,2.52,1.39,OH,52,red
39139,14.45,7.22,OH,192,red
39141,9.48,4.74,OH,135,red
39145,8.6,4.3,OH,135,red
39147,1.85,1.39,OH,166,red
39149,3.49,1.61,OH,162,red
39151,30.44,17.35,OH,257,red
39153,11.08,8.31,OH,112,red
39155,33.85,17.26,OH,257,red
39157,17.67,7.51,OH,259,red
39159,1.17,0.73,OH,170,red
39161,1.87,0.8,OH,179,red
39163,0.18,0.14,OH,111,red
39165,15.07,10.85,OH,159,red
39167,7.63,5.57,OH,242,red
39169,8.06,4.27,OH,277,red
39171,2.67,1.36,OH,52,red
39173,5.21,1.46,OH,101,red
39025,18.46,12.0,OH,264,red
39071,2.3,1.45,OH,52,red
45001,1.97,1.33,SC,166,red
45005,1.19,0.7,SC,15,red
45007,19.0,15.3,SC,95,red
45009,0.92,0.86,SC,15,red
45021,8.98,4.84,SC,135,red
45023,3.18,1.42,SC,290,red
45025,5.83,3.69,SC,131,red
45031,6.41,5.84,SC,62,red
45037,4.54,2.36,SC,225,red
45039,1.88,1.66,SC,250,red
45047,4.85,5.25,SC,62,red
45055,5.33,5.21,SC,62,red
45057,20.99,5.99,SC,240,red
45059,4.91,5.15,SC,62,red
45061,2.54,1.43,SC,52,red
45063,52.21,14.84,SC,119,red
45065,0.96,0.82,SC,15,red
45069,3.9,1.94,SC,162,red
45071,6.58,2.44,SC,163,red
45079,31.44,34.46,SC,42,red
45081,0.03,0.67,SC,217,red
45083,34.72,24.4,SC,212,red
45091,20.63,16.34,SC,255,red
45087,2.94,2.53,SC,282,red
45003,32.01,12.81,SC,53,red
37101,15.77,9.76,NC,256,red
37107,8.81,3.86,NC,135,red
37191,11.27,8.28,NC,112,red
37085,20.57,6.94,NC,240,red
37163,3.67,2.21,NC,155,red
37047,2.02,1.97,NC,250,red
45033,4.56,2.53,SC,225,red
45067,3.41,2.7,SC,234,red
45017,1.11,0.57,SC,276,red
45041,15.7,9.06,SC,160,red
45085,14.6,8.2,SC,81,red
45027,2.31,1.38,SC,52,red
45035,33.04,12.47,SC,53,red
13103,35.8,3.69,GA,271,red
45075,8.96,6.87,SC,185,red
45089,3.02,1.46,SC,290,red
37055,7.28,2.28,NC,273,red
37137,1.25,0.85,NC,170,red
37017,37.35,1.11,NC,27,red
13087,2.43,1.9,GA,122,red
13087,2.43,1.9,GA,122,red
45049,1.47,1.13,SC,170,red
45019,4.52,32.7,SC,30,red
45019,4.52,32.7,SC,30,red
13253,0.5,0.35,GA,278,red
13253,0.5,0.35,GA,278,red
39095,81.45,35.84,OH,246,purple
39123,4.58,3.66,OH,235,red
39055,1.45,0.44,OH,276,red
13049,0.76,0.59,GA,15,red
37103,0.72,0.67,NC,15,red
39085,22.82,13.58,OH,174,red
39143,7.89,3.55,OH,277,red
37061,4.76,2.61,NC,225,red
13239,0.17,0.17,GA,111,red
13061,0.25,0.2,GA,111,red
13179,6.42,3.18,GA,163,red
13121,196.32,122.61,GA,100,purple
37111,1.95,0.97,NC,179,red
37149,0.91,0.74,NC,15,red
37161,7.68,2.73,NC,163,red
37099,1.94,1.67,NC,250,red
37027,7.16,4.55,NC,242,red
37023,23.0,4.79,NC,286,red
39007,7.2,4.32,OH,277,red
45045,45.87,45.93,SC,228,purple
45073,10.82,5.91,SC,247,red
45077,33.01,10.32,SC,237,red
13039,3.94,2.61,GA,155,red
45015,70.34,10.47,SC,123,red
45051,50.13,20.6,SC,214,red
13029,2.66,2.33,GA,282,red
45029,2.07,1.69,SC,250,red
13051,28.08,15.83,GA,146,red
13051,28.08,15.83,GA,146,red
13183,0.51,0.3,GA,278,red
39035,222.45,88.98,OH,190,purple
39043,11.99,3.24,OH,143,red
13127,9.31,5.29,GA,90,red
13191,1.04,0.94,GA,170,red
28027,3.83,2.37,MS,155,red
28025,2.53,1.97,MS,122,red
28023,2.0,1.31,MS,166,red
28021,0.66,0.9,MS,15,red
28019,0.96,0.81,MS,15,red
28017,1.81,1.7,MS,250,red
28015,0.86,0.99,MS,170,red
28013,2.28,1.44,MS,52,red
28011,4.16,2.91,MS,4,red
28109,4.58,3.68,MS,235,red
28003,4.75,2.93,MS,4,red
28163,5.49,1.91,MS,101,red
47133,2.33,1.78,TN,122,red
47135,0.91,0.58,TN,15,red
1041,1.93,0.83,AL,179,red
1043,23.24,5.73,AL,286,red
1045,5.9,3.05,AL,231,red
1047,5.91,2.23,AL,101,red
1049,5.91,3.39,AL,231,red
1051,12.19,5.02,AL,213,red
1053,5.0,2.22,AL,225,red
1055,16.85,6.6,AL,259,red
1057,1.7,0.68,AL,243,red
1059,5.94,1.4,AL,101,red
1061,1.78,0.94,AL,179,red
1063,1.39,0.35,AL,276,red
1065,3.1,1.38,AL,290,red
1069,18.94,4.98,AL,158,red
1073,48.98,48.85,AL,68,purple
1075,1.42,0.49,AL,276,red
1077,12.39,6.17,AL,33,red
1079,7.73,1.78,AL,273,red
1081,15.83,9.81,AL,256,red
1083,11.52,5.42,AL,213,red
1085,0.95,0.76,AL,15,red
1087,3.31,1.16,AL,290,red
1089,67.15,30.95,AL,201,purple
1091,2.77,0.72,AL,258,red
1093,6.06,1.1,AL,149,red
1095,23.76,9.05,AL,291,red
1099,2.31,1.03,AL,179,red
1101,28.0,14.3,AL,146,red
1103,25.6,8.81,AL,291,red
31049,0.5,0.23,NE,278,red
31051,0.75,0.46,NE,278,red
31053,0.7,2.81,NE,103,red
31055,56.63,31.28,NE,288,purple
31057,0.28,0.07,NE,111,red
31059,0.78,0.4,NE,278,red
31061,0.67,0.28,NE,278,red
31063,0.27,0.15,NE,111,red
31065,0.58,0.53,NE,278,red
31067,3.6,1.27,NE,162,red
31069,0.22,0.08,NE,111,red
31071,0.18,0.11,NE,111,red
31073,0.28,0.09,NE,111,red
31075,0.05,0.02,NE,111,red
31077,0.23,0.14,NE,111,red
31079,11.94,5.18,NE,213,red
31081,1.24,0.72,NE,170,red
31083,0.45,0.16,NE,111,red
31085,0.09,0.02,NE,111,red
31087,0.37,0.16,NE,111,red
31089,1.15,0.55,NE,276,red
31091,0.18,0.1,NE,111,red
31093,0.56,0.25,NE,278,red
31095,1.11,0.59,NE,276,red
31097,1.0,0.4,NE,276,red
31099,0.86,0.48,NE,15,red
31101,1.08,0.87,NE,170,red
31103,0.05,0.02,NE,111,red
31105,0.52,0.35,NE,278,red
31107,0.97,0.64,NE,15,red
24025,9.84,12.64,MD,263,red
24009,2.49,1.9,MD,122,red
51510,0.02,11.76,VA,165,red
24510,0.0,37.27,MD,128,red
24037,4.15,3.32,MD,4,red
24009,2.49,1.9,MD,122,red
24003,39.49,30.09,MD,92,red
24037,4.15,3.32,MD,4,red
24017,7.32,6.29,MD,283,red
51099,0.93,1.66,VA,293,red
51059,0.06,91.38,VA,295,purple
51153,79.73,28.21,VA,195,purple
51179,21.98,8.67,VA,148,red
24017,7.32,6.29,MD,283,red
51099,0.93,1.66,VA,293,red
51179,21.98,8.67,VA,148,red
51153,79.73,28.21,VA,195,purple
24510,0.0,37.27,MD,128,red
24033,52.34,85.09,MD,84,purple
51059,0.06,91.38,VA,295,purple
51125,0.2,0.87,VA,217,red
51127,19.91,0.84,VA,73,red
51135,0.48,0.83,VA,217,red
51145,0.11,0.33,VA,111,red
51147,1.11,0.74,VA,15,red
51101,0.56,0.49,VA,278,red
51183,0.56,0.56,VA,15,red
51085,4.08,6.42,VA,62,red
47137,0.81,0.37,TN,278,red
47141,12.46,5.91,TN,33,red
47143,3.91,2.61,TN,155,red
47145,4.86,4.08,TN,299,red
47147,4.83,3.49,TN,235,red
47149,32.98,20.79,TN,151,red
47151,2.53,1.73,TN,122,red
47153,0.81,0.61,TN,15,red
47157,146.93,75.76,TN,87,purple
47159,0.57,1.4,TN,293,red
47161,0.71,0.62,TN,15,red
47163,23.76,12.61,TN,174,red
47165,24.9,14.14,TN,64,red
47169,0.93,0.56,TN,15,red
47171,1.46,1.3,TN,166,red
47173,0.78,0.82,TN,15,red
47175,0.0,0.45,TN,111,red
47177,4.77,3.23,TN,4,red
47179,19.08,9.56,TN,18,red
47181,1.07,0.84,TN,170,red
47183,2.26,1.57,TN,52,red
47187,1.42,16.93,TN,141,red
45011,1.54,1.31,SC,166,red
37049,10.76,6.65,NC,247,red
13297,3.16,4.72,GA,133,red
37013,4.31,3.28,NC,4,red
13029,2.66,2.33,GA,282,red
45053,27.3,0.83,SC,94,red
37117,0.56,1.23,NC,293,red
45043,8.91,5.81,SC,90,red
45043,8.91,5.81,SC,90,red
37129,6.25,11.46,NC,172,red
37019,2.8,8.16,NC,216,red
37129,6.25,11.46,NC,172,red
37019,2.8,8.16,NC,216,red
37031,6.97,3.94,NC,131,red
37133,17.87,11.91,NC,264,red
37141,2.77,2.06,NC,282,red
37141,2.77,2.06,NC,282,red
37095,1.08,0.38,NC,276,red
37187,0.79,0.79,NC,15,red
37177,0.48,0.27,NC,278,red
1015,25.25,7.52,AL,40,red
1013,2.28,1.35,AL,52,red
1011,2.11,0.89,AL,179,red
1009,56.86,2.79,AL,168,red
1007,5.18,1.81,AL,101,red
1005,3.23,1.42,AL,162,red
1071,11.79,2.61,AL,206,red
1019,3.2,1.08,AL,290,red
1021,4.4,2.22,AL,225,red
1023,1.21,0.25,AL,276,red
1027,1.78,0.28,AL,243,red
1029,0.48,0.61,AL,15,red
17201,29.23,19.77,IL,26,red
17203,7.26,1.98,IL,273,red
17063,3.41,3.18,IL,234,red
17001,10.35,5.1,IL,213,red
17003,1.61,0.49,IL,243,red
17005,1.3,1.27,IL,166,red
17007,3.56,3.31,IL,234,red
17009,0.04,0.32,IL,111,red
17011,2.96,2.04,IL,282,red
17013,0.41,0.37,IL,278,red
17015,1.03,0.7,IL,15,red
17017,1.1,0.81,IL,170,red
17019,24.42,15.18,IL,64,red
17021,2.55,2.43,IL,282,red
17023,1.6,1.25,IL,166,red
17025,0.01,0.8,IL,217,red
17027,6.98,2.8,IL,163,red
17029,4.1,3.94,IL,235,red
17033,2.18,1.28,IL,52,red
17035,0.27,0.37,IL,278,red
17037,7.64,7.75,IL,167,red
17039,1.31,0.88,IL,170,red
17041,0.67,1.22,IL,293,red
17043,6.8,68.89,IL,117,purple
17045,1.58,0.92,IL,170,red
17047,0.04,0.49,IL,278,red
17049,2.06,1.85,IL,250,red
17061,0.7,0.91,IL,15,red
17053,1.44,0.83,IL,170,red
1031,6.34,3.53,AL,131,red
1033,8.26,4.27,AL,277,red
1035,1.32,0.41,AL,276,red
1037,0.27,0.39,AL,278,red
1039,4.09,1.81,AL,162,red
1105,2.02,0.43,AL,243,red
1107,3.0,1.33,AL,290,red
1109,4.58,2.33,AL,225,red
1111,1.22,0.64,AL,276,red
1113,8.45,4.9,AL,90,red
1115,8.93,5.11,AL,90,red
1117,14.21,11.84,AL,159,red
1119,2.06,0.71,AL,243,red
1121,16.0,5.52,AL,115,red
1123,11.87,2.32,AL,206,red
1125,31.43,12.29,AL,53,red
1127,43.88,3.52,AL,145,red
1129,2.81,0.6,AL,258,red
1131,2.8,0.34,AL,258,red
1133,0.81,1.33,AL,293,red
1001,3.64,2.71,AL,234,red
18171,0.43,0.21,IN,278,red
18169,3.48,1.49,IN,162,red
18167,12.2,6.04,IN,33,red
18165,1.25,0.96,IN,170,red
18099,2.85,1.62,IN,122,red
18097,111.3,65.23,IN,67,purple
18095,14.98,7.03,IN,192,red
18093,5.05,3.08,IN,231,red
18087,0.97,0.54,IN,15,red
18085,3.33,1.78,IN,162,red
18083,4.2,2.39,IN,225,red
18081,10.04,9.38,IN,112,red
18079,1.03,1.58,IN,293,red
18077,5.63,2.27,IN,101,red
18075,1.52,0.91,IN,170,red
18071,5.39,2.3,IN,225,red
18069,3.73,1.78,IN,162,red
18067,8.47,4.54,IN,135,red
18065,4.68,2.25,IN,225,red
18063,5.1,7.75,IN,284,red
18061,2.64,2.47,IN,282,red
18059,3.18,2.27,IN,282,red
18057,35.69,18.75,IN,113,red
18055,2.87,1.99,IN,122,red
18053,3.95,3.66,IN,235,red
18051,1.71,2.15,IN,250,red
18049,1.07,0.68,IN,15,red
18047,2.62,0.88,IN,258,red
18045,0.88,0.71,IN,15,red
18043,1.21,5.62,IN,198,red
18001,2.31,1.53,IN,52,red
18003,35.7,23.75,IN,212,red
18005,9.49,4.27,IN,135,red
18007,0.4,0.42,IN,278,red
18009,1.04,0.64,IN,15,red
18011,2.01,2.85,IN,282,red
18013,0.0,0.87,IN,217,red
18015,1.31,0.44,IN,276,red
18017,5.94,1.63,IN,101,red
18019,22.11,8.44,IN,148,red
18183,1.38,0.94,IN,170,red
18023,3.68,1.58,IN,162,red
18025,1.64,0.52,IN,243,red
18027,3.55,1.81,IN,162,red
18029,4.41,3.21,IN,4,red
18031,2.59,1.13,IN,290,red
18033,3.17,1.92,IN,162,red
18035,9.58,6.38,IN,185,red
18037,5.84,2.9,IN,231,red
18039,12.95,8.46,IN,81,red
18041,2.42,1.32,IN,52,red
18177,5.01,3.8,IN,235,red
18179,2.44,1.05,IN,290,red
18181,0.97,0.76,IN,15,red
18021,0.33,1.36,IN,293,red
18173,2.7,4.32,IN,133,red
18137,1.19,1.49,IN,293,red
21111,133.75,53.35,KY,106,purple
21113,5.34,3.33,KY,231,red
21115,2.48,1.31,KY,52,red
21117,0.0,10.89,KY,165,red
21119,1.84,0.51,KY,243,red
21121,0.3,1.74,KY,293,red
21123,0.67,0.64,KY,15,red
21109,1.47,0.89,KY,170,red
21127,1.49,0.46,KY,276,red
21131,1.06,0.47,KY,276,red
21133,1.61,1.06,KY,179,red
21135,2.42,0.59,KY,258,red
21137,2.11,1.49,KY,52,red
21139,1.66,0.57,KY,243,red
21141,0.0,1.61,KY,293,red
21143,2.67,0.51,KY,258,red
21145,8.21,4.29,KY,277,red
21147,1.96,1.03,KY,179,red
21149,0.69,0.62,KY,15,red
28089,16.52,10.27,MS,256,red
28087,8.37,4.35,MS,135,red
28085,4.04,1.69,MS,162,red
28083,4.15,2.75,MS,4,red
28081,4.29,7.56,MS,284,red
28079,2.21,1.85,MS,122,red
28077,1.72,1.14,MS,166,red
28075,10.95,7.18,MS,247,red
28073,5.92,4.99,MS,62,red
28071,5.28,4.06,MS,299,red
28069,1.78,0.97,MS,179,red
28067,11.75,6.3,MS,33,red
28065,1.45,1.08,MS,170,red
28063,0.72,0.73,MS,15,red
28057,10.39,1.83,MS,206,red
28055,0.12,0.13,MS,111,red
28053,0.92,0.84,MS,15,red
28051,2.2,1.8,MS,122,red
28049,50.54,22.35,MS,8,red
28043,3.96,2.11,MS,155,red
28041,1.86,0.91,MS,179,red
28039,1.23,1.2,MS,170,red
28037,0.98,0.58,MS,15,red
28033,19.51,15.72,MS,255,red
28031,1.86,1.19,MS,166,red
28029,3.79,2.42,MS,155,red
47189,15.58,9.97,TN,256,red
47185,2.81,2.01,TN,122,red
47043,5.24,3.82,TN,299,red
47105,13.14,3.64,TN,143,red
47001,10.69,5.75,TN,247,red
47003,6.03,3.75,TN,131,red
47005,1.25,0.8,TN,170,red
47007,2.19,0.38,TN,243,red
47011,13.74,7.65,TN,192,red
47013,3.33,2.86,TN,234,red
47015,0.68,0.73,TN,15,red
47017,2.48,1.35,TN,52,red
47021,2.93,3.05,TN,234,red
47023,0.93,0.71,TN,15,red
47025,2.98,1.85,TN,122,red
47027,0.86,0.59,TN,15,red
47031,5.76,3.91,TN,299,red
47033,1.56,1.05,TN,170,red
47035,5.71,4.58,TN,299,red
47037,134.11,54.82,TN,106,purple
47039,1.37,0.9,TN,170,red
47041,2.17,1.51,TN,52,red
47045,2.71,2.95,TN,234,red
47047,1.47,1.48,TN,166,red
47049,1.65,1.32,TN,166,red
47051,4.27,3.33,TN,4,red
47053,3.8,3.11,TN,4,red
47055,3.0,2.19,TN,282,red
47057,0.0,0.84,TN,217,red
47061,1.63,1.09,TN,179,red
47063,9.18,5.08,TN,90,red
47065,60.03,28.44,TN,137,purple
47067,0.21,0.18,TN,111,red
47069,2.2,1.11,TN,179,red
47071,2.63,2.01,TN,122,red
47073,3.42,2.87,TN,234,red
47075,1.49,1.13,TN,170,red
47077,0.31,2.25,TN,103,red
47079,2.11,1.49,TN,52,red
47081,2.38,1.45,TN,52,red
47083,1.0,0.57,TN,15,red
47085,2.22,0.86,TN,179,red
47087,0.56,0.49,TN,278,red
47089,5.28,3.1,TN,231,red
47091,1.7,0.86,TN,179,red
47093,64.33,36.26,TN,134,purple
47095,1.11,0.39,TN,276,red
47097,2.53,2.16,TN,282,red
47099,4.06,2.82,TN,4,red
38023,0.0,0.18,ND,111,red
38027,0.98,0.17,ND,278,red
38029,0.43,0.23,ND,278,red
38031,0.43,0.24,ND,278,red
38033,0.0,0.13,ND,111,red
38035,8.78,5.51,ND,90,red
38037,0.0,0.16,ND,111,red
38039,0.38,0.16,ND,111,red
38041,0.0,0.19,ND,111,red
38043,0.09,0.16,ND,111,red
38045,0.01,0.28,ND,111,red
38047,0.09,0.14,ND,111,red
38049,0.97,0.41,ND,276,red
38051,0.26,0.2,ND,111,red
38055,0.61,0.7,ND,15,red
38057,6.67,0.66,ND,149,red
38061,0.52,0.75,ND,15,red
38063,1.33,0.21,ND,276,red
38065,0.0,0.12,ND,111,red
38067,1.1,0.51,ND,276,red
38069,0.75,0.31,ND,278,red
38071,0.0,0.84,ND,217,red
38073,1.02,0.39,ND,276,red
38075,0.0,0.18,ND,111,red
38079,1.59,1.0,ND,170,red
38081,0.28,0.27,ND,111,red
38083,0.01,0.09,ND,111,red
38087,0.03,0.05,ND,111,red
38089,0.0,2.43,ND,103,red
38091,0.67,0.13,ND,278,red
38093,3.32,1.58,ND,162,red
38095,0.19,0.16,ND,111,red
38097,0.92,0.57,ND,15,red
34009,13.61,2.08,NJ,241,red
34025,71.17,45.4,NJ,208,purple
34001,30.2,15.4,NJ,146,red
34029,52.45,36.91,NJ,22,purple
34033,4.24,2.41,NJ,225,red
34011,15.72,7.86,NJ,160,red
24041,2.24,1.3,MD,52,red
24041,2.24,1.3,MD,52,red
24029,1.09,0.63,MD,15,red
24015,3.6,2.82,MD,234,red
51830,0.0,1.2,VA,217,red
51710,0.28,19.71,VA,164,red
51740,60.83,7.7,VA,249,red
51710,0.28,19.71,VA,164,red
24035,1.77,1.2,MD,166,red
8031,163.27,109.75,CO,189,purple
6083,49.94,29.59,CA,229,purple
6071,337.7,217.55,CA,19,green
22101,9.32,5.08,LA,90,red
47101,1.31,0.74,TN,170,red
47103,4.33,2.52,TN,225,red
47107,3.81,3.04,TN,4,red
47109,2.54,1.89,TN,122,red
47111,2.09,1.6,TN,52,red
47113,15.74,6.89,TN,259,red
47115,3.42,1.99,TN,162,red
47117,2.69,1.98,TN,122,red
47167,3.35,4.85,TN,133,red
47127,0.54,0.29,TN,278,red
47125,22.4,15.4,TN,268,red
47121,0.66,0.47,TN,278,red
47119,12.33,6.82,TN,33,red
47131,4.62,2.47,TN,225,red
47129,1.35,1.01,TN,170,red
28045,4.39,2.87,MS,4,red
26089,0.5,0.33,MI,278,red
18089,76.05,33.59,IN,71,purple
18091,9.35,5.32,IN,90,red
26021,12.42,6.2,MI,33,red
26159,3.55,1.51,MI,162,red
26005,4.03,2.0,MI,155,red
26007,2.02,0.87,MI,179,red
26151,1.56,1.3,MI,166,red
26099,3.97,55.58,MI,93,purple
26147,137.89,7.97,MI,58,purple
26053,1.48,0.81,MI,170,red
1017,4.2,1.74,AL,162,red
26115,9.27,9.83,MI,112,red
1025,2.58,1.19,AL,290,red
28059,14.5,8.39,MS,81,red
1067,1.66,0.81,AL,243,red
47123,5.62,2.78,TN,231,red
47029,4.72,1.71,TN,101,red
47155,11.48,4.49,TN,213,red
47019,7.07,3.39,TN,163,red
47059,8.92,5.42,TN,90,red
47009,13.94,9.04,TN,81,red
47139,0.87,0.46,TN,276,red
1003,23.67,12.78,AL,174,red
26163,466.55,127.52,MI,17,green
28047,20.84,16.49,MS,255,red
26083,0.05,0.03,MI,111,red
26105,2.45,0.81,MI,258,red
26127,1.16,0.31,MI,276,red
26127,1.16,0.31,MI,276,red
26121,16.08,6.45,MI,259,red
26121,16.08,6.45,MI,259,red
26139,88.23,12.79,MI,45,purple
26139,88.23,12.79,MI,45,purple
26013,0.51,0.33,MI,278,red
26103,5.16,2.91,MI,231,red
26031,0.98,0.38,MI,276,red
26029,2.66,1.08,MI,290,red
26055,7.33,2.83,MI,163,red
26041,2.81,1.17,MI,290,red
26095,0.5,0.21,MI,278,red
26097,1.29,0.23,MI,276,red
26153,0.35,0.29,MI,278,red
26141,0.46,0.31,MI,278,red
26109,1.07,0.63,MI,15,red
26003,0.41,0.27,MI,278,red
26131,0.44,0.23,MI,278,red
26061,3.87,1.81,MI,162,red
26009,1.19,0.59,MI,276,red
26011,42.16,0.5,MI,27,red
26017,8.97,6.13,MI,90,red
26157,1.89,0.92,MI,179,red
26063,2.58,0.94,MI,290,red
26047,3.84,1.2,MI,289,red
26019,0.68,0.24,MI,278,red
1097,66.1,35.57,AL,134,purple
26105,2.45,0.81,MI,258,red
28113,5.89,3.14,MS,231,red
5003,1.2,1.84,AR,250,red
5005,3.46,2.64,AR,234,red
5007,64.74,22.09,AR,176,purple
5001,1.18,1.64,AR,293,red
5011,0.21,0.99,AR,217,red
5013,0.24,0.47,AR,278,red
5015,8.6,2.16,AR,54,red
5017,0.62,0.98,AR,217,red
5019,1.84,1.93,AR,250,red
5021,0.91,1.34,AR,293,red
5023,11.15,2.27,AR,206,red
5025,0.5,0.74,AR,15,red
5027,2.15,2.15,AR,282,red
5029,4.16,1.87,AR,162,red
5031,14.12,8.95,AR,81,red
5033,28.86,4.96,AR,171,red
